"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","Value","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","SynStatus","BinLabel","BinPath","IntScore","SynScore","ErrorScore","ErrorType"
"Case1","Sockeye","Sockeye_CU_A",2023,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2023,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",2000,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",2001,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case3","Sockeye","Sockeye_CU_C",2002,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
"Case6","Chinook","Chinook_CU_B",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,6490.5309970682,NA,NA,NA,NA,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,"NA"
